Date,Time,altimeter_set_1,wind_gust_set_1,pressure_change_code_set_1,cloud_layer_3_code_set_1,sea_level_pressure_set_1,sea_level_pressure_set_1d,peak_wind_speed_set_1,cloud_layer_1_code_set_1,air_temp_low_6_hour_set_1,air_temp_high_24_hour_set_1,precip_accum_one_hour_set_1,peak_wind_direction_set_1,pressure_tendency_set_1,ceiling_set_1,cloud_layer_2_code_set_1,relative_humidity_set_1,wind_speed_set_1,precip_accum_24_hour_set_1,precip_accum_three_hour_set_1,air_temp_set_1,air_temp_high_6_hour_set_1,date_time,dew_point_temperature_set_1d,visibility_set_1,dew_point_temperature_set_1,air_temp_low_24_hour_set_1,precip_accum_six_hour_set_1,weather_cond_code_set_1,wind_direction_set_1
12/26/15,08:53AM,102167.3,24.16,null,null,102160,102175.6,null,1,null,null,null,null,1015,null,null,34.36,19.57,null,null,50,null,12/26/15-08:53AM,22.77,10,23,null,null,null,10
12/26/15,07:53AM,102133.43,20.71,null,null,102120,102141.73,null,1,null,60.08,null,null,null,null,null,34.36,13.8,null,null,50,null,12/26/15-07:53AM,22.77,10,23,48.92,null,null,360
12/26/15,06:53AM,102065.7,21.85,null,null,102060,102073.99,null,1,null,null,null,null,null,null,null,37.05,14.97,null,null,50,null,12/26/15-06:53AM,24.58,10,24.8,null,null,null,10
12/26/15,05:53AM,102031.84,24.16,null,null,102010,102040.13,null,1,50,null,null,null,3012,null,null,37.05,18.41,null,null,50,57.92,12/26/15-05:53AM,24.58,10,24.8,null,null,null,350
12/26/15,04:53AM,101964.11,25.32,null,null,101940,101970.74,null,1,null,null,null,null,null,null,null,32.15,13.8,null,null,51.8,null,12/26/15-04:53AM,22.78,10,23,null,null,null,350
12/26/15,03:53AM,101930.25,24.16,null,null,101910,101936.88,null,1,null,null,null,null,null,null,null,34.67,12.66,null,null,51.8,null,12/26/15-03:53AM,24.58,10,24.8,null,null,null,360
12/26/15,02:53AM,101896.38,24.16,null,null,101900,101903.01,null,1,null,null,null,null,3012,null,null,34.67,17.27,null,null,51.8,null,12/26/15-02:53AM,24.58,10,24.8,null,null,null,330
12/26/15,01:53AM,101794.79,20.71,null,null,101790,101799.78,null,306,null,null,null,null,null,null,null,25.82,13.8,null,null,53.6,null,12/26/15-01:53AM,19.18,10,19.4,null,null,null,340
12/26/15,12:53AM,101760.93,18.41,null,null,101760,101765.92,null,296,null,null,null,null,null,null,622,30.09,12.66,null,null,53.6,null,12/26/15-12:53AM,22.78,10,23,null,null,null,330
12/25/15,11:53PM,101760.93,null,null,null,101760,101762.69,null,326,53.96,null,null,null,6006,null,602,26.4,11.5,null,null,57.2,60.08,12/25/15-11:53PM,22.8,10,23,null,null,null,340
12/25/15,11:01PM,101760.93,28.77,null,null,null,101761.08,null,306,null,null,null,null,null,null,652,38.57,20.71,null,null,59,null,12/25/15-11:01PM,33.64,10,33.8,null,null,null,280
12/25/15,10:53PM,101760.93,26.46,null,null,101760,101761.08,null,306,null,null,null,null,null,null,652,38.57,20.71,null,null,59,null,12/25/15-10:53PM,33.64,10,33.8,null,null,null,280
12/25/15,09:53PM,101794.79,23.02,null,null,101770,101796.54,null,376,null,null,null,null,null,null,902,35.58,17.27,null,null,57.2,null,12/25/15-09:53PM,30.02,10,30.2,null,null,null,270
12/25/15,08:53PM,101828.66,null,null,null,101810,101830.41,null,356,null,null,null,null,8027,null,902,33.05,19.57,null,null,57.2,null,12/25/15-08:53PM,28.22,10,28.4,null,null,null,270
12/25/15,07:53PM,101930.25,20.71,null,null,101910,101932,null,906,null,null,null,null,null,null,null,28.48,11.5,null,null,57.2,null,12/25/15-07:53PM,24.62,10,24.8,null,null,null,290
12/25/15,06:53PM,102031.84,19.57,null,null,102030,102035.22,null,906,null,null,null,null,null,null,null,32.75,14.97,null,null,55.4,null,12/25/15-06:53PM,26.4,10,26.6,null,null,null,290
12/25/15,05:53PM,102099.57,null,null,null,102090,102104.57,null,906,48.92,null,null,null,1013,null,1102,32.45,13.8,null,null,53.6,53.96,12/25/15-05:53PM,24.58,10,24.8,null,null,null,320
12/25/15,04:53PM,102065.7,21.85,null,null,102060,102072.33,null,1106,null,null,null,null,null,null,null,37.36,11.5,null,null,51.8,null,12/25/15-04:53PM,26.38,10,26.6,null,null,null,310
12/25/15,03:53PM,102065.7,null,null,null,102030,102073.98,null,1006,null,null,null,null,null,null,null,43.01,8.05,null,null,50,null,12/25/15-03:53PM,28.2,10,28.4,null,null,null,320
12/25/15,02:53PM,101964.11,null,null,null,101960,101974.05,null,906,null,null,null,null,3030,null,null,46,10.36,null,null,48.2,null,12/25/15-02:53PM,28.2,10,28.4,null,null,null,320
12/25/15,01:53PM,101862.52,null,null,null,101850,101872.45,null,1,null,null,null,null,null,null,null,46,6.91,null,null,48.2,null,12/25/15-01:53PM,28.2,10,28.4,null,null,null,340
12/25/15,12:53PM,101760.93,16.11,null,null,101760,101769.19,null,356,null,null,null,null,null,null,null,49.8,10.36,null,null,50,null,12/25/15-12:53PM,31.82,10,32,null,null,null,340
12/25/15,11:53AM,101693.2,null,null,null,101650,101701.45,null,256,50,null,null,null,2007,null,402,57.52,5.75,null,null,50,55.94,12/25/15-11:53AM,35.46,10,35.6,null,null,null,330
12/25/15,10:53AM,101659.34,null,null,null,101620,101665.94,null,256,null,null,null,null,null,null,402,57.78,6.91,null,null,51.8,null,12/25/15-10:53AM,37.26,10,37.4,null,null,null,340
12/25/15,09:53AM,101625.47,null,null,1602,101610,101630.45,29.93,256,null,null,null,290,null,null,402,54.08,17.27,null,null,53.6,null,12/25/15-09:53AM,37.26,10,37.4,null,null,null,280
12/25/15,08:53AM,101591.61,28.77,null,1602,101580,101594.96,null,256,null,null,null,null,8001,null,402,54.35,21.85,null,null,55.4,null,12/25/15-08:53AM,39.06,10,39.2,null,null,null,280
12/25/15,07:53AM,101591.61,null,null,null,101580,101594.96,null,266,null,60.98,null,null,null,null,702,62.48,8.05,null,null,55.4,null,12/25/15-07:53AM,42.69,10,42.8,50,null,null,300
12/25/15,06:53AM,101625.47,null,null,null,101600,101628.82,null,266,null,null,null,null,null,null,702,66.93,18.41,null,null,55.4,null,12/25/15-06:53AM,44.49,10,44.6,null,null,null,280
12/25/15,05:53AM,101591.61,null,null,null,101590,101594.96,null,266,55.04,null,null,null,3008,null,752,71.66,23.02,null,null,55.4,59,12/25/15-05:53AM,46.31,10,46.4,null,null,null,270
12/25/15,04:53AM,101591.61,null,null,null,101590,101594.95,null,206,null,null,null,null,null,null,702,76.68,19.57,null,null,55.4,null,12/25/15-04:53AM,48.13,10,48.2,null,null,null,260
12/25/15,03:53AM,101523.88,31.07,null,null,101510,101525.61,null,286,null,null,null,null,null,null,null,67.15,23.02,null,null,57.2,null,12/25/15-03:53AM,46.31,10,46.4,null,null,null,280
12/25/15,02:53AM,101523.88,null,null,null,101520,101525.61,null,306,null,null,null,null,1006,null,372,67.15,6.91,null,null,57.2,null,12/25/15-02:53AM,46.31,10,46.4,null,null,null,310
12/25/15,01:53AM,101523.88,27.63,null,null,101510,101525.61,null,206,null,null,null,null,null,null,502,67.15,21.85,null,null,57.2,null,12/25/15-01:53AM,46.31,10,46.4,null,null,null,270
12/25/15,12:53AM,101490.02,28.77,null,2002,101480,101491.76,null,206,null,null,null,null,null,null,502,67.15,20.71,null,null,57.2,null,12/25/15-12:53AM,46.31,10,46.4,null,null,null,280
12/24/15,11:53PM,101456.15,null,null,null,101450,101456.29,null,206,57.92,null,null,null,5001,null,2002,58.8,19.57,null,null,59,60.98,12/24/15-11:53PM,44.49,10,44.6,null,null,null,280
12/24/15,10:53PM,101456.15,null,null,2002,101440,101454.71,null,206,null,null,null,null,null,null,1502,51.48,18.41,null,null,60.8,null,12/24/15-10:53PM,42.67,10,42.8,null,null,null,270
12/24/15,09:53PM,101456.15,null,null,1803,101440,101456.3,null,176,null,null,null,null,null,5486.4,1602,44.49,16.11,null,null,59,null,12/24/15-09:53PM,37.26,10,37.4,null,null,null,250
12/24/15,08:53PM,101456.15,null,null,1803,101450,101454.72,null,186,null,null,null,null,8012,5486.4,1502,41.73,13.8,null,null,60.8,null,12/24/15-08:53PM,37.26,10,37.4,null,null,null,260
12/24/15,07:53PM,101490.02,null,null,1803,101490,101488.58,null,176,null,null,null,null,null,5486.4,1402,51.48,6.91,null,null,60.8,null,12/24/15-07:53PM,42.67,10,42.8,null,null,null,280
12/24/15,06:53PM,101591.61,null,null,1803,101570,101591.75,null,286,null,null,null,null,null,5486.4,1602,54.89,4.61,null,null,59,null,12/24/15-06:53PM,42.67,10,42.8,null,null,null,null
12/24/15,05:53PM,101591.61,null,null,2003,101580,101593.36,null,276,50,null,null,null,1021,6096,1602,41.14,0,null,null,57.2,57.92,12/24/15-05:53PM,33.64,10,33.8,null,null,null,0
12/24/15,04:53PM,101523.88,null,null,2003,101510,101527.23,null,226,null,null,null,null,null,6096,1502,37.97,6.91,null,null,55.4,null,12/24/15-04:53PM,30.02,10,30.2,null,null,null,null
12/24/15,03:53PM,101456.15,null,null,2003,101450,101462.75,null,196,null,null,null,null,null,6096,1502,43.31,8.05,null,null,51.8,null,12/24/15-03:53PM,30,10,30.2,null,null,null,10
12/24/15,02:53PM,101388.43,null,null,2503,101370,101396.66,null,166,null,null,null,null,3021,7620,2002,46.29,4.61,null,null,50,null,12/24/15-02:53PM,30,10,30.2,null,null,null,40
12/24/15,01:53PM,101320.7,null,null,2503,101290,101327.29,null,186,null,null,null,null,null,7620,2002,43.31,3.44,null,null,51.8,null,12/24/15-01:53PM,30,10,30.2,null,null,null,null
12/24/15,12:53PM,101219.11,null,null,2502,101180,101225.7,null,186,null,null,null,null,null,null,2002,43.31,8.05,null,null,51.8,null,12/24/15-12:53PM,30,10,30.2,null,null,null,350
12/24/15,11:53AM,101151.38,null,null,null,101150,101156.33,null,2006,51.08,null,null,null,1002,null,null,40.54,4.61,null,null,53.6,57.92,12/24/15-11:53AM,30,10,30.2,null,null,null,350
12/24/15,10:53AM,101151.38,null,null,null,101140,101157.96,null,2006,null,null,null,null,null,null,null,43.31,3.44,null,null,51.8,null,12/24/15-10:53AM,30,10,30.2,null,null,null,50
12/24/15,09:53AM,101151.38,null,null,null,101140,101156.33,null,2006,null,null,null,null,null,null,null,40.54,8.05,null,null,53.6,null,12/24/15-09:53AM,30,10,30.2,null,null,null,350
12/24/15,08:53AM,101151.38,null,null,null,101120,101154.72,null,2006,null,null,null,null,8,null,null,37.97,8.05,null,null,55.4,null,12/24/15-08:53AM,30.02,10,30.2,null,null,null,320
12/24/15,07:53AM,101151.38,null,null,null,101120,101154.72,null,1406,null,66.92,null,null,null,null,2002,37.97,9.22,null,null,55.4,null,12/24/15-07:53AM,30.02,10,30.2,53.06,null,null,330
12/24/15,06:53AM,101117.52,20.71,null,null,101090,101120.86,null,1406,null,null,null,null,null,null,2002,35.27,12.66,null,null,55.4,null,12/24/15-06:53AM,28.2,10,28.4,null,null,null,360
12/24/15,05:53AM,101049.79,null,null,null,101040,101051.53,null,1406,57.02,null,null,null,1007,null,2002,33.05,8.05,null,null,57.2,62.06,12/24/15-05:53AM,28.22,10,28.4,null,null,null,360
12/24/15,04:53AM,101049.79,19.57,null,null,101030,101051.53,null,2002,null,null,null,null,null,null,null,33.05,12.66,null,null,57.2,null,12/24/15-04:53AM,28.22,10,28.4,null,null,null,360
12/24/15,03:53AM,101049.79,null,null,null,101020,101051.53,null,2003,null,null,null,null,null,6096,null,35.58,10.36,null,null,57.2,null,12/24/15-03:53AM,30.02,10,30.2,null,null,null,350
12/24/15,02:53AM,100982.06,null,null,null,100970,100983.79,null,2006,null,null,null,null,3016,null,2502,38.27,8.05,null,null,57.2,null,12/24/15-02:53AM,31.82,10,32,null,null,null,330
12/24/15,01:53AM,100914.33,null,null,null,100900,100912.9,null,2006,null,null,null,null,null,null,2502,38.87,6.91,null,null,60.8,null,12/24/15-01:53AM,35.46,10,35.6,null,null,null,320
12/24/15,12:53AM,100846.6,null,null,2502,100850,100843.6,null,256,null,null,null,null,null,null,2002,55.41,6.91,null,null,62.6,null,12/24/15-12:53AM,46.29,10,46.4,null,null,null,300
12/23/15,11:53PM,100812.74,null,null,2502,100800,100809.74,null,256,60.98,null,null,null,3005,null,2002,59.3,12.66,null,null,62.6,66.92,12/23/15-11:53PM,48.11,10,48.2,null,null,null,280
12/23/15,10:53PM,100711.15,null,null,2502,100710,100708.15,null,256,null,null,null,null,null,null,2002,59.3,12.66,null,null,62.6,null,12/23/15-10:53PM,48.11,10,48.2,null,null,null,270
12/23/15,09:53PM,100711.15,null,null,null,100700,100708.15,null,256,null,null,null,null,null,null,2502,63.42,11.5,null,null,62.6,null,12/23/15-09:53PM,49.93,10,50,null,null,null,270
12/23/15,08:53PM,100745.01,null,null,null,100750,100742.01,null,256,null,null,null,null,8019,null,2502,67.79,14.97,null,null,62.6,null,12/23/15-08:53PM,51.73,10,51.8,null,null,null,260
12/23/15,07:53PM,100812.74,null,0,null,100790,100806.66,null,256,null,null,null,null,null,null,2502,34.54,8.05,null,null,66.2,null,12/23/15-07:53PM,37.29,10,37.4,null,null,null,330
12/23/15,06:53PM,100880.47,null,null,null,100880,100875.92,null,196,null,null,null,null,null,null,2502,39.46,4.61,null,null,64.4,null,12/23/15-06:53PM,39.07,10,39.2,null,null,null,null
12/23/15,05:53PM,100948.2,null,null,null,100930,100945.21,null,206,53.06,null,null,null,1012,null,2502,48.31,6.91,null,null,62.6,62.96,12/23/15-05:53PM,42.67,10,42.8,null,null,null,null
12/23/15,04:53PM,100914.33,null,null,null,100920,100912.9,null,186,null,null,null,null,null,null,2502,51.48,4.61,null,null,60.8,null,12/23/15-04:53PM,42.67,10,42.8,null,null,null,10
12/23/15,03:53PM,100880.47,null,null,null,100880,100882.19,null,182,null,null,null,null,null,6096,2003,76.85,4.61,null,null,57.2,null,12/23/15-03:53PM,49.95,10,50,null,null,null,350
12/23/15,02:53PM,100846.6,null,null,null,100810,100849.92,null,106,null,null,null,null,3005,6096,2003,71.66,4.61,null,null,55.4,null,12/23/15-02:53PM,46.31,10,46.4,null,null,null,320
12/23/15,01:53PM,100778.88,null,null,2502,100770,100782.2,null,36,null,null,null,null,null,null,292,76.68,3.44,null,null,55.4,null,12/23/15-01:53PM,48.13,10,48.2,null,null,null,10
12/23/15,12:53PM,100812.74,null,null,1402,100800,100816.06,null,16,null,null,null,null,null,null,72,82.01,4.61,null,null,55.4,null,12/23/15-12:53PM,49.95,10,50,null,null,9,20
12/23/15,12:41PM,100812.74,null,null,1402,null,100816.06,null,16,null,null,null,null,null,null,42,87.66,6.91,null,null,55.4,null,12/23/15-12:41PM,51.76,5,51.8,null,null,2489,30
12/23/15,12:21PM,100812.74,null,null,1402,null,100817.66,null,16,null,null,null,null,null,null,42,93.6,3.44,null,null,53.6,null,12/23/15-12:21PM,51.78,2.5,51.8,null,null,31,80
12/23/15,12:06PM,100778.88,null,null,1402,null,100782.19,null,16,null,null,null,null,null,null,42,93.65,0,null,null,55.4,null,12/23/15-12:06PM,53.58,1.5,53.6,null,null,31,0
12/23/15,11:53AM,100778.88,null,null,2003,100760,100782.19,null,16,53.06,null,null,null,1000,6096,42,93.65,3.44,2.032,null,55.4,60.98,12/23/15-11:53AM,53.58,0.5,53.6,null,null,9,60
12/23/15,11:49AM,100778.88,null,null,2003,null,100782.19,null,16,null,null,null,null,null,6096,42,93.65,3.44,null,null,55.4,null,12/23/15-11:49AM,53.58,0.5,53.6,null,null,9,40
12/23/15,11:31AM,100778.88,null,null,null,null,100782.19,null,13,null,null,null,null,null,30.48,43,93.65,4.61,null,null,55.4,null,12/23/15-11:31AM,53.58,0.12,53.6,null,null,9,10
12/23/15,11:15AM,100778.88,null,null,2003,null,100783.8,null,16,null,null,null,null,null,6096,42,93.6,3.44,null,null,53.6,null,12/23/15-11:15AM,51.78,0.5,51.8,null,null,9,60
12/23/15,10:53AM,100778.88,null,null,null,100760,100782.19,null,13,null,null,null,null,null,30.48,43,93.65,4.61,null,null,55.4,null,12/23/15-10:53AM,53.58,0.06,53.6,null,null,9,60
12/23/15,10:20AM,100812.74,null,null,null,null,100817.66,null,12,null,null,null,null,null,121.92,43,93.6,8.05,null,null,53.6,null,12/23/15-10:20AM,51.78,0.12,51.8,null,null,9,40
12/23/15,10:12AM,100812.74,null,null,null,null,100817.66,null,16,null,null,null,null,null,182.88,63,93.6,5.75,null,null,53.6,null,12/23/15-10:12AM,51.78,1,51.8,null,null,31,40
12/23/15,09:53AM,100812.74,null,null,2003,100780,100816.06,null,96,null,null,null,null,null,6096,202,87.66,5.75,null,null,55.4,null,12/23/15-09:53AM,51.76,10,51.8,null,null,null,50
12/23/15,08:53AM,100778.88,null,null,1502,100760,100782.19,null,96,null,null,null,null,8005,null,202,93.65,4.61,null,null,55.4,null,12/23/15-08:53AM,53.58,10,53.6,null,null,null,90
12/23/15,07:53AM,100812.74,null,null,1502,100780,100812.87,null,96,null,64.04,null,null,null,null,222,82.27,4.61,null,null,59,null,12/23/15-07:53AM,53.56,10,53.6,53.96,null,null,170
12/23/15,06:53AM,100880.47,null,null,1502,100870,100879.03,null,86,null,null,null,null,null,null,202,77.17,4.61,null,null,60.8,null,12/23/15-06:53AM,53.55,10,53.6,null,null,null,330
12/23/15,06:25AM,100846.6,null,null,2004,null,100845.15,null,86,null,null,null,null,null,6096,202,77.17,0,null,null,60.8,null,12/23/15-06:25AM,53.55,10,53.6,null,null,null,0
12/23/15,05:53AM,100812.74,null,null,2004,100820,100811.3,null,256,60.08,null,null,null,3,6096,1502,77.17,0,null,null,60.8,64.04,12/23/15-05:53AM,53.55,10,53.6,null,null,null,0
12/23/15,04:53AM,100846.6,null,null,null,100830,100845.15,null,256,null,null,null,null,null,6096,2003,77.17,3.44,null,null,60.8,null,12/23/15-04:53AM,53.55,10,53.6,null,null,null,260
12/23/15,03:53AM,100846.6,null,null,null,100810,100845.15,null,306,null,null,null,null,null,null,2002,82.4,0,null,null,60.8,null,12/23/15-03:53AM,55.36,10,55.4,null,null,null,0
12/23/15,02:53AM,100778.88,null,null,null,100770,100775.87,null,296,null,null,null,null,3002,null,1802,82.52,0,null,null,62.6,null,12/23/15-02:53AM,57.16,10,57.2,null,null,null,0
12/23/15,02:32AM,100778.88,null,null,1802,null,100775.87,null,206,null,null,null,null,null,null,312,82.52,0,null,null,62.6,null,12/23/15-02:32AM,57.16,10,57.2,null,null,null,0
12/23/15,01:53AM,100778.88,null,null,null,100750,100777.43,null,203,null,null,null,null,null,609.6,1803,87.94,3.44,null,null,60.8,null,12/23/15-01:53AM,57.18,10,57.2,null,null,null,250
12/23/15,12:53AM,100778.88,null,null,1802,100750,100775.87,null,266,null,null,null,null,null,null,412,82.52,0,null,null,62.6,null,12/23/15-12:53AM,57.16,9,57.2,null,null,null,0
12/22/15,11:53PM,100745.01,null,null,2003,100750,100740.45,null,322,59,null,null,null,5005,1249.68,413,77.48,6.91,null,null,64.4,64.04,12/22/15-11:53PM,57.16,9,57.2,null,0,null,40
12/22/15,11:32PM,100745.01,null,null,393,null,100742,null,176,null,null,null,null,null,1188.72,222,82.52,5.75,null,null,62.6,null,12/22/15-11:32PM,57.16,10,57.2,null,null,null,null
12/22/15,10:53PM,100745.01,null,null,404,100730,100742,null,172,null,null,null,null,null,701.04,233,82.52,6.91,null,null,62.6,null,12/22/15-10:53PM,57.16,10,57.2,null,null,null,250
12/22/15,10:30PM,100745.01,null,null,null,null,100742,null,194,null,null,null,null,null,579.12,null,82.52,6.91,null,null,62.6,null,12/22/15-10:30PM,57.16,10,57.2,null,null,null,290
12/22/15,09:53PM,100778.88,null,null,264,100770,100775.87,null,62,null,null,0,null,null,426.72,143,82.52,10.36,null,null,62.6,null,12/22/15-09:53PM,57.16,6,57.2,null,null,31,270
12/22/15,08:53PM,100812.74,null,null,204,100810,100809.73,null,82,null,null,null,null,8029,426.72,143,82.52,18.41,null,null,62.6,null,12/22/15-08:53PM,57.16,5,57.2,null,null,31,270
12/22/15,07:53PM,100948.2,20.71,null,204,100930,100945.19,null,82,null,null,null,null,null,335.28,113,82.52,5.75,null,null,62.6,null,12/22/15-07:53PM,57.16,5,57.2,null,null,31,250
12/22/15,06:53PM,101049.79,null,null,null,101030,101048.34,null,82,null,null,null,null,null,396.24,134,82.4,0,null,null,60.8,null,12/22/15-06:53PM,55.36,5,55.4,null,null,31,0
12/22/15,05:53PM,101117.52,null,null,254,101100,101117.65,null,72,53.96,null,null,null,6001,335.28,113,87.85,8.05,null,null,59,60.98,12/22/15-05:53PM,55.36,5,55.4,null,2.032,31,40
12/22/15,04:53PM,101117.52,27.63,null,254,101110,101116.07,29.93,72,null,null,null,270,null,335.28,113,82.4,14.97,null,null,60.8,null,12/22/15-04:53PM,55.36,5,55.4,null,null,6,290
12/22/15,04:46PM,101117.52,27.63,null,254,null,101116.07,29.93,72,null,null,null,270,null,335.28,113,87.94,19.57,null,null,60.8,null,12/22/15-04:46PM,57.18,5,57.2,null,null,31,290
12/22/15,03:53PM,101083.65,24.16,null,274,101080,101082.2,35.68,73,null,null,null,270,null,213.36,203,87.94,17.27,null,null,60.8,null,12/22/15-03:53PM,57.18,5,57.2,null,null,31,300
12/22/15,03:46PM,101083.65,29.93,null,274,null,101082.2,35.68,73,null,null,null,270,null,213.36,203,87.94,18.41,null,null,60.8,null,12/22/15-03:46PM,57.18,5,57.2,null,null,31,280
12/22/15,02:53PM,101117.52,36.82,null,294,101120,101116.07,37.98,103,null,null,0.254,270,6013,304.8,213,87.94,28.77,null,2.032,60.8,null,12/22/15-02:53PM,57.18,5,57.2,null,null,31,280
12/22/15,01:53PM,101151.38,null,null,114,101130,101149.93,35.68,42,null,null,0,270,null,243.84,83,87.94,25.32,null,null,60.8,null,12/22/15-01:53PM,57.18,3,57.2,null,null,2493,270
12/22/15,12:53PM,101151.38,29.93,null,null,101150,101151.51,29.93,42,null,null,1.778,270,null,243.84,84,93.75,20.71,null,null,59,null,12/22/15-12:53PM,57.18,3,57.2,null,null,2493,270
12/22/15,12:48PM,101151.38,26.46,null,null,null,101151.51,null,42,null,null,1.778,null,null,213.36,74,93.75,20.71,null,null,59,null,12/22/15-12:48PM,57.18,3,57.2,null,null,2493,270
12/22/15,12:40PM,101185.24,26.46,null,null,null,101185.37,null,43,null,null,1.524,null,null,121.92,74,93.75,19.57,null,null,59,null,12/22/15-12:40PM,57.18,2,57.2,null,null,2493,270
